Job_Role,Education_Level,Marital_Status,Salary,Workload,Experience,IQ,Skill_Level,Training_Hours,Work_Life_Balance,Family_Responsibilities
Analyst,PhD,Single,121995.19735426636,42.597103174034345,25.666919954162157,132.9626515365888,8.963856428024803,494.500506313913,6.666851991522791,9.547532241317816
Engineer,Master,Divorced,120636.24464115093,41.49959237122111,26.31181468617417,122.04818059341997,7.856737421470458,422.7825545738815,6.752664036103582,9.935331536032589
Manager,PhD,Single,170039.18986134627,45.80208147559418,33.63584948548741,131.78486379633463,10.398048216509263,469.26481946038064,8.333230534990022,11.671501382571224
Manager,Bachelor,Single,168426.30694920465,51.10294787897426,42.576748758775274,110.40639211028099,5.394579985484219,281.5470012637825,9.299149820547667,14.266700880639648
Clerk,Master,Single,73247.25406552432,23.699920477045126,21.533652549777923,119.81053459141584,6.574244395348409,398.837566490909,8.667548080369995,12.967659844836719
Technician,PhD,Divorced,108536.42570333819,36.87652405049311,32.92444796443602,141.9418599643522,10.450495723778035,504.85171768497526,6.285934882017822,11.187432358529586
Engineer,PhD,Married,133608.19284786232,42.655694448966976,30.94367972571571,135.92128322598086,9.738241709778906,470.22122434325337,7.17841931756372,15.760578792729781
Engineer,Bachelor,Married,131770.19121873903,38.22293213304384,23.748567928026887,113.61413447492757,5.555941451645842,362.1199463513601,5.7004849624525225,14.363905737671615
Analyst,PhD,Single,116193.21123501753,38.370643087866746,25.972647538870742,130.55899579101694,8.09505554598936,478.3146628113831,6.7642969779505915,9.316566031192604
Manager,PhD,Married,178428.00129213126,55.86247230125086,44.92239917862949,135.03578600298334,9.56612653702081,481.43703954902236,5.827958640734527,13.684040482954202
Technician,Bachelor,Divorced,102185.02649929462,33.482759887214186,28.14772516344317,112.58997388195726,6.722155097808194,346.90756198803126,8.438169201145701,13.317807278343517
Clerk,Master,Divorced,80517.3296432677,26.823277238830197,20.135580504543064,120.13102376387018,6.2329325445996995,396.9294445529579,7.165240050064925,11.8758039189598
Manager,PhD,Married,177521.82762745305,54.4449902073878,38.649744172984526,128.48217837367042,9.396161702506813,407.1081467594338,6.012521864329786,14.535214092117617
Clerk,PhD,Married,81210.56806136941,35.887761571592385,26.69981117468743,129.59541331168657,9.552038661550025,449.20804759396583,7.6372116447028535,16.026318691627047
Analyst,PhD,Single,123440.99759641872,38.011087015543545,27.1710186741195,114.14787132060972,8.785193864111356,452.2391031861765,6.568645152945573,9.504950782404357
Analyst,High School,Married,118354.57188065484,41.03438910622507,28.51094173412773,101.0530041964882,-0.20828077622825214,235.95418159101047,4.714400885947228,15.81505234618097
Engineer,Bachelor,Single,138064.71673799836,44.02442774659264,29.15175678326402,107.5576195994482,4.769413601476387,310.64578909415764,6.384153529033168,10.5677715077722
Technician,High School,Single,104608.98386939155,32.77254730238485,21.986878594461807,107.96334999141442,2.135859424081657,245.02997370476743,8.372648186480054,12.460325299728687
Clerk,Bachelor,Divorced,87735.00087787201,28.544082493896394,19.639753521010444,110.09672035405877,4.947494931461348,355.8718926121529,7.166493127115125,11.366583254331754
Manager,Master,Divorced,172575.29362760496,53.69262353946421,43.56234016033639,114.05518290232519,6.855121438052113,411.74021495301065,8.542736367279776,12.800064813791854
Analyst,Master,Divorced,121308.45885553454,43.05504283612553,26.871128872132296,119.75059922935941,7.043040870850388,371.82382055590426,7.24347507713677,11.561369498837168
Engineer,PhD,Divorced,131591.5445510844,41.688642580523066,21.807345561484258,124.76939457468748,11.022841471550764,452.48474915715667,6.595842840520698,11.20784025221152
Engineer,Bachelor,Married,125844.65802532245,37.36055693949384,23.970405961665683,112.36703707856233,4.809553814070783,311.1241932018437,6.001794872878107,12.321718303390647
Clerk,Master,Divorced,89960.89284480858,35.961183335098326,29.56694304398652,121.45473682169742,6.425917422912731,405.2083664240224,7.117707418460958,9.971859306778464
Analyst,Bachelor,Married,108325.53426438116,36.40708730656411,24.9594293890395,114.78919815554134,4.718874515111914,339.77205785592923,4.328238726671833,11.557004083067241
Technician,Master,Divorced,98726.17456075388,33.994586656485644,24.081596555877844,116.04559104152717,7.579346759756776,398.3252935153197,9.710331644334893,14.85953740998044
Analyst,High School,Married,113687.9988955729,39.027013503468865,26.19478228744262,100.17004048114073,3.4120268785432497,256.9784499164392,6.519871018101911,14.584572074570442
Clerk,Master,Single,89414.0192220122,34.662481262144325,26.590075106270596,113.17489102286683,6.371856260830822,435.05790617350306,8.210008308022589,13.33013119572659
Clerk,High School,Married,91114.99479256629,32.56192792965667,23.584869740948,103.50747390962357,2.0989337870288836,236.45647251903236,6.61516398427858,13.455799994138527
Analyst,Master,Married,118722.35040839837,39.24459650108573,25.192936896562003,122.5943559022006,7.33835744193596,360.9766447156709,6.709410980586605,14.299947707100555
Clerk,PhD,Divorced,80545.75697440427,31.38986559035432,26.73749260520479,132.47902510513785,9.007421993271176,457.0962461962465,6.859446514497568,12.751427558388183
Analyst,High School,Married,118480.8048214963,38.130544005930396,26.708629085718197,100.0080951567847,2.0204171672129183,218.65642500236407,5.368758863759299,13.573629961186306
Manager,Master,Single,177483.81005659647,51.67441854355552,41.1733288837114,122.07386445394395,5.534326142657905,364.2984835077681,8.599450686321704,13.204183406387202
Analyst,PhD,Single,105774.55409596422,30.41131976691709,20.215362919751787,138.02169554154298,8.230949696260602,456.01709799912663,8.385710840531452,14.114099951907205
Analyst,High School,Divorced,118302.02253646453,37.1101776227906,25.192082487123965,98.57452871478993,2.366746407892257,228.7052793209473,6.190109900910592,9.734327463190887
Clerk,PhD,Single,85599.9539536625,30.723965804750343,21.007852809489464,130.6932259185504,9.616125258669218,442.2940897980996,9.419035611367264,13.203528395848684
Clerk,Bachelor,Married,79052.4285988407,26.546957749141477,23.630432202341517,104.56936850409295,5.2022804076212195,319.50311601709416,6.293352036322983,14.279595542656708
Engineer,Bachelor,Single,132106.8780364284,41.15896995343468,28.437200392344472,105.65869519200834,4.98210502299165,301.19360916230994,8.72981936226763,10.521190230237881
Engineer,High School,Divorced,134391.81679987733,39.386586337041635,21.745028904436605,100.48906646546654,1.0235999513362026,247.38784143348346,8.39192088767992,12.759908261459934
Manager,Master,Married,161750.26562995027,55.26642709494647,41.46135820083772,125.51966773350954,6.954745698035664,418.92399095703774,6.0218888211648345,15.107328772778466
Engineer,High School,Divorced,138108.4357732991,44.71905917564457,28.01774314524254,98.71859587874214,0.7668986949851448,232.11074126185576,7.316952006984115,12.320931950193177
Analyst,PhD,Married,113332.2048770084,36.60258329264551,27.806976915177724,128.82041735343938,11.3909723580014,452.3499167327843,6.810027238506116,15.79111585559535
Clerk,Master,Single,70394.32238101763,29.547486865299913,23.877294200049658,117.96557377747813,5.644029655140036,393.24634727681456,7.275138916199948,10.354657718800437
Engineer,Bachelor,Divorced,132334.1703007997,39.77815730317482,23.50457799305562,107.32621664577839,4.804214729031418,275.82107727915235,7.054051662846001,10.80876475940956
Engineer,Master,Divorced,135513.31429733592,38.645021571521134,20.3846645009284,121.4748572785441,5.957728411952751,345.25160437807654,7.125548586651148,12.819913975879999
Manager,Bachelor,Married,169897.83237894592,50.58507495208438,40.499413734658404,102.51371177410678,5.570421173360796,311.949770124168,5.043941448316605,12.555412591622257
Manager,Master,Divorced,172489.52652935192,47.72515379333723,42.9467289769561,126.40469788333364,6.668568628718497,412.64968137800525,9.317636788673878,14.475246185201867
Analyst,Master,Married,122669.54528513065,34.60815399518742,24.858793921523063,116.6728885093527,6.48133328037879,424.6301797157536,4.592706556507597,12.674582548486654
Clerk,Master,Married,88442.70593962105,31.868133671700807,25.889508877482974,123.60951742719071,7.853201545051554,400.3809323717176,4.701896096312842,14.10399233183253
Manager,PhD,Married,180088.4113995224,51.888588752665434,41.58845899786669,123.65000701303062,10.029430591677553,463.69480837122313,7.314226575703579,16.748484248516654
Engineer,PhD,Married,131297.6901763795,37.58705272102002,23.771342352612805,133.3442006527311,10.516644445935967,462.7789484337427,6.713266250796543,13.760660880288729
Clerk,High School,Single,83063.23448679576,32.6860662922878,24.71700440162364,103.35972303907249,1.018674063482535,262.6639905098467,6.974035182519222,9.181289052248026
Clerk,High School,Married,70095.43775301817,28.105266812504006,25.699193237607414,101.92101036002948,0.5951830560724931,287.1871575550497,6.607289015101693,15.507656636191165
Engineer,Bachelor,Divorced,129529.18327346421,40.759495714113946,25.831270903280483,105.02785739100104,5.107207962040134,267.57585841948935,8.46785044499731,13.097082886617606
Manager,PhD,Single,168244.7990612564,52.46103203783737,41.265742522786,131.2477409479904,9.681153644505269,470.7678070474144,7.9697369424030144,11.108512546929854
Engineer,Bachelor,Divorced,140753.87589337793,39.89916230588886,22.99884909838793,104.08471907632806,5.626434672453945,350.8811727542035,9.598822900074582,15.53421536408397
Clerk,High School,Single,80484.79367426172,31.364222736423404,28.28912723208122,98.73618372451908,1.9200915473374502,253.113051833225,6.275938189131964,9.718585209047268
Technician,Bachelor,Married,104066.7351022597,33.450711068337284,26.05476102483486,115.14706550477663,5.20507533923463,363.3055902742102,6.693823453859102,15.085045531520366
Technician,High School,Single,107168.02712991805,34.410600249715706,24.09945845012325,103.98350963535371,0.37661747005875656,245.38277628011858,9.166528336221003,13.779662644220252
Analyst,PhD,Single,117600.43393922126,37.38242170735898,27.694860561043363,130.07591471270217,11.888436939614257,459.51087954213006,8.891343901605246,12.29450368698273
Engineer,Master,Divorced,136235.52016253304,37.76026496037928,22.884990803419228,115.1259671203858,6.835758014967968,380.9224282885433,6.795644273354352,12.723292113497775
Engineer,PhD,Divorced,126356.4307019804,39.46967751065265,23.170831770304254,133.22793856087097,10.697586970339199,422.10405553456656,6.70955851798885,10.26342259835361
Analyst,Bachelor,Married,114327.18237959497,33.35414510340876,22.157666316743807,110.09690618849012,4.163908329780374,296.83025581997623,6.444145171087257,15.389903271646796
Analyst,Bachelor,Single,112814.18583008344,36.526538758573686,21.721132273110662,98.39842200884789,5.308009902217341,274.85934243001606,8.81575448665207,14.012738222642328
Analyst,PhD,Single,110545.26096378746,37.14537351989099,26.515771520781904,133.9131491315826,8.697155236475254,484.2676198238157,8.602473436282363,10.945672634266735
Clerk,PhD,Single,76172.61528798743,29.23146074251386,20.95344061458023,129.87883583065155,10.452067838259671,477.2007337749842,9.040057890793388,12.504734293099617
Engineer,High School,Married,129090.32367714558,39.27550766238766,22.180866168662305,106.01225623991536,1.6440259156141672,268.5052413339614,4.981130042933264,14.119563444405475
Clerk,Bachelor,Married,77668.19627783331,29.814707400419614,20.75617768205274,104.52364740578598,5.029190503935568,325.52935274868605,5.772229020876365,15.083919372782663
Analyst,Bachelor,Married,115976.2196548889,39.438324554258195,26.54702289154731,94.11648093401999,5.697974030130098,284.94997361360447,5.059984067876246,12.900485281063256
Engineer,PhD,Married,125591.96390403839,42.623551222397566,26.01113469065504,131.39541929172591,8.76745968877972,486.82947197424267,5.613887223913858,13.001993575019771
Clerk,Master,Married,77635.17645631173,28.0507043194552,23.37195973335487,121.45781838340986,6.315508269387203,393.09140561946117,7.015220891814305,16.37420089250793
Clerk,Bachelor,Divorced,68866.79556367756,26.390397433832568,21.11004332757513,101.54664186196774,5.457324281086765,304.2505646724706,7.107983920725228,12.713129807451878
Analyst,Master,Single,118674.14658171871,34.87386676327069,22.092465874762066,115.10750227066697,9.098221474546747,374.9031518760857,10.60685916314977,13.563567647267329
Engineer,PhD,Single,128950.59000108772,38.538391236415215,25.197935345300756,143.7760887185995,9.861917665338519,501.24118698992754,8.193406367189716,10.628173991661278
Analyst,PhD,Single,109656.47854922582,36.94423604655047,24.371014159858262,128.471946929231,10.591136117923933,448.5199175262037,8.059691880579736,11.896886938679284
Engineer,High School,Single,126143.9664161583,37.69001180140763,24.477722543776103,103.65479488188107,1.89302853014152,276.83821730772354,8.106182919440217,12.356780136757152
Technician,Bachelor,Single,97350.86797929741,31.11165000725032,21.785327631376713,106.74670086315808,6.942245594756299,290.85041891199603,7.362191307140064,10.53556048333802
Manager,Master,Single,170227.51006967333,48.63163751757744,39.67794424433089,109.54848550573422,5.252778333034744,347.1186459169046,7.942163387622406,12.209889885129236
Manager,High School,Single,177246.53209045765,50.544279860341916,42.87869600480309,99.14870876602048,2.094621044669358,262.04595263457105,9.127788027111645,12.243209025696592
Manager,Bachelor,Single,162409.226049278,51.7850883975067,42.06487579953891,108.67197719856948,3.3744559664379388,315.5730701054787,8.113970668127772,9.62207120267959
Analyst,High School,Divorced,116902.86123641212,36.32773084067504,24.33903778390456,98.00060880665814,-0.5065715705367166,236.9233892902537,6.206540270116529,10.023947251807238
Technician,PhD,Single,102960.3425557365,33.7610065335697,25.3949012074967,129.42679582246805,10.297462053117817,476.6547462944453,7.074915379521364,10.553130601938738
Engineer,Bachelor,Divorced,130576.60545571039,37.219905073458065,23.128622187668608,111.32134135822818,5.139497796147459,310.49745443473466,6.549798108334157,10.58391777010453
Clerk,High School,Married,80971.66563006412,29.90568248887567,24.96860161382729,99.24941524373097,1.7151630622577987,244.49480540145453,6.07386343441088,13.130032857633571
Engineer,High School,Single,123694.86743873346,37.454714097427555,23.076134944416772,93.67996916026318,1.893805909960247,265.3444973219496,9.193586535476262,11.216654866692696
Clerk,Master,Married,80124.1137613905,31.7193834397236,25.53102130809102,122.4309239578097,10.098299434071258,425.6446948318324,4.659511358633563,12.077324825992378
Engineer,High School,Married,120662.27124018023,34.64240052419767,22.745386968247185,90.25314122338789,1.7418248619685657,261.9542466521823,5.680173722111244,14.713864238183236
Technician,Bachelor,Married,109301.14667563561,33.92111098264261,22.973838092157404,99.748212713579,5.5101243612500745,293.85390988847973,6.144310019435079,15.629369462735777
Clerk,Bachelor,Divorced,81009.88026093494,30.903322017575228,23.41990335480766,113.69590247350784,4.350635180386119,352.0058630467051,5.166294232370565,10.387266462983133
Analyst,Master,Married,128057.45697773254,38.55150354896751,23.498666666821332,122.53510136067679,7.295232575040603,376.09114616598004,5.166401717033594,12.38377252529176
Engineer,Bachelor,Married,137775.79692286838,48.07910099194149,25.839008286963324,109.71302317462983,4.761766324944382,301.2879888548184,5.3201114602638135,12.230427428686212
Engineer,PhD,Married,127507.3662391514,41.04940007370372,23.090134652410903,123.02275747622464,9.58948151727027,399.036397899962,5.204029626149501,13.741470166359298
Clerk,Bachelor,Single,69419.26424640983,26.98783620947397,23.812843118345242,106.46044529662963,6.818898532200325,346.3782546312299,8.191889545021647,12.465367465623903
Analyst,Bachelor,Single,108697.90887745305,37.71360725873278,24.07122859838262,108.68626626156748,6.177184963184339,300.09293554161343,7.839440390498202,11.80749807379834
Analyst,High School,Divorced,104750.5812845732,32.67126099960065,24.362859428262517,92.02053015712943,2.1367466473992307,231.51040871931767,6.444713897398964,8.719593402640992
Technician,High School,Divorced,106093.83400716714,34.758200752109715,25.448527873559982,96.30485670988384,-0.3042119359439668,224.403226581202,7.427962626552635,11.046670566979694
Analyst,Bachelor,Single,118044.4569451474,35.500831828997725,20.813407487622754,113.2616516908834,4.6389907767474305,340.4266083483696,9.72307471764625,13.63800087088952
Analyst,Master,Divorced,112840.21731651982,40.74617082668048,28.68303658178362,127.13652682144608,9.703027564405083,396.7603804285454,8.639256516741753,13.854326014720531
Analyst,High School,Single,120826.57074659396,36.35137917621339,26.797286879290116,97.90282623670724,1.769338333360292,219.70931466475548,6.077228227937663,10.059981236127683
Manager,Master,Married,167234.39699419707,49.64970225261426,37.83712577663742,123.7824417715805,8.103217572053659,406.3981348268822,6.577072183835139,15.036740142884206
Technician,Bachelor,Married,103827.29153571454,33.09332647578679,25.38704632368338,100.42969964706266,6.441942401952601,272.18479879792073,5.821976709936162,14.317155858461629
Engineer,Bachelor,Divorced,143277.65719683713,45.216554055559996,25.8952805529616,113.29725620556806,5.218963915855975,309.8463979048263,7.155155342865356,11.671051869799532
Clerk,PhD,Single,83520.46828097393,29.036271701646264,24.7134766043198,125.9802579263626,9.158178368131848,409.8227335602036,7.6017169664574515,11.807679733967424
Engineer,High School,Single,134155.01789090844,45.4976711304376,25.21983875130887,101.53672808353986,-0.4353123317828884,224.59429392312757,8.117588629887202,12.053972007355553
Technician,Bachelor,Divorced,102986.49415927836,37.4424552863548,23.135014738108246,108.76123790880145,5.684163208608955,321.09305921201246,7.151407396072019,11.647426535333711
Clerk,PhD,Single,70687.12317535964,31.44620018200616,24.95746571177714,136.60207004891916,9.185243997176451,433.91341933577985,7.421048242651077,10.63688909204391
Technician,High School,Married,102510.43284574046,36.10619944195256,25.80564182842661,95.62782175830041,2.176150451887692,211.6327290241665,5.1036324521748195,13.205650367652265
Analyst,Bachelor,Divorced,118125.74070051029,39.181391894648755,25.79533656009517,113.13803148780916,3.7501796604106357,326.22868465296216,6.551304317380516,11.346156559695892
Clerk,Bachelor,Divorced,69281.08462620724,24.21698226196317,19.740430014536464,108.60246268351733,4.734762459529798,306.3327874451736,7.234259264456766,11.94858650624618
Analyst,High School,Single,116507.06498208622,37.16334981754773,24.781876784511592,99.20847260995168,2.033719054901053,288.25767793908955,8.598996341684265,12.699622028366372
Engineer,High School,Divorced,132919.7333283468,42.53547391355296,26.80632646193795,99.08073053420395,2.268593581044298,284.8393919888954,7.853348977340147,13.766740634159362
Engineer,High School,Single,128729.02854053729,39.85330844957768,24.836868164543766,95.77163447752943,0.8851778126475858,224.1848197000358,7.5058099769330875,11.272135895066292
Clerk,Bachelor,Single,72534.41755547197,25.784430459589274,23.25721729099306,109.92950517046664,6.196910948761352,331.00176270900295,8.283844567302737,11.291614960290126
Clerk,Bachelor,Single,80686.06000810124,29.84278664826759,23.581162923225328,109.68675888939089,4.403105215268028,334.3591689163708,8.962502591953298,13.638609896338124
Technician,PhD,Single,112322.01979661352,40.11231654876647,30.399594103815556,131.20620124203364,8.325530539546754,450.4628253235792,9.165594895144128,11.632515536504036
Technician,Master,Single,103288.67975938992,38.74067514660416,25.01799090019252,120.42252572846431,6.890976580036536,360.93422072696455,7.941167145868477,10.447987194302886
Analyst,High School,Divorced,124868.64987063326,37.8139879719019,26.882114580124387,103.98997274806118,2.0343753090264602,257.7339765099612,6.7790682750603874,11.470729194792534
Clerk,Bachelor,Married,82361.40716975296,32.85434783117426,28.790956101507053,114.61754308023684,5.16058943317176,325.77817266419146,6.191124233836392,14.945745748390248
Engineer,Bachelor,Married,128994.72705362008,38.900478938895844,25.412055654945714,104.746883390861,6.362132403685079,300.7784768423096,4.850292527102594,11.575299809019118
Technician,High School,Divorced,103429.45735580262,29.88838523951984,22.539144165630262,104.34386250295385,1.7635511632641405,267.5340623691974,6.8063904889644915,10.78485110577064
Technician,Master,Divorced,103392.68269192884,32.226602035611336,23.05670692447971,114.06831786445073,6.880380375631229,363.1220435887895,7.74458639847313,11.687419845948098
Engineer,High School,Married,139454.34947509083,44.68866630552459,29.416508454854807,102.93927944068868,0.8968156187669065,232.8386079297945,6.641947129443701,14.483660232450845
Technician,Master,Married,105613.64158052122,34.17802075451209,22.243060526732698,123.09869392351435,7.820553502887897,398.3790472540253,5.729732395636111,14.81927665103628
Analyst,Bachelor,Married,114207.66118867276,37.269848061874946,23.694675510178186,100.44341554168747,5.1843090640781035,308.6062329347525,6.217718201087167,15.167767304851854
Clerk,Master,Married,80908.00303720587,29.10048541117536,23.755127174604237,120.46489623264705,6.579972272705837,367.39689358729305,5.175349659709313,13.191297411797468
Engineer,PhD,Married,129993.77873211571,45.71240976871902,30.331512399383506,127.65751943319842,8.095325306534537,473.8768510862185,6.703492148225025,14.498228650755102
Clerk,Bachelor,Single,85420.6752749688,34.87787674608619,28.198473645124885,106.20617371032313,6.4444121950550874,277.0027246651247,7.922178563863527,10.156964606416093
Technician,PhD,Divorced,111490.19074712209,41.6563407003444,26.89207883315171,136.75426165349504,8.772320035543943,461.9462541326772,6.724048548303862,12.489043196746582
Technician,High School,Single,103482.28008243714,34.522864368799844,24.640816773630114,96.7316042968129,1.4087219906302944,238.30303786967363,7.638276163906613,11.758045296972853
Engineer,High School,Married,130244.18590904662,40.88687346624128,24.214790444928052,95.96811535440975,2.358344511076003,229.21175645578091,5.937106133100142,13.41785825564703
Analyst,High School,Married,104040.82712424942,33.450072351737624,22.30545819140174,100.37847470002546,0.8034420713833135,239.45573992902706,5.552122355068041,14.38214632370654
Manager,Master,Married,171687.17873965,54.43080327835482,44.173180756290975,123.42794873149208,5.506490221746857,434.27738710914645,6.6581430360025635,14.919548022628451
Engineer,Bachelor,Single,126960.88585190175,36.49666134619619,20.504844414571085,109.29175706994937,2.876052417299335,301.56583235912075,7.604716451983819,10.83855023751824
Manager,High School,Single,171449.60865127487,50.65032669128789,43.54272505711269,105.83185272834626,2.7209969529056357,310.4881399061308,9.592964096027382,13.94676844352246
Manager,High School,Married,161569.71671247168,46.70809241710147,40.01050558891998,102.65487830982045,1.454813755273678,264.0522922142619,7.465210503481381,15.216754354264932
Analyst,Bachelor,Single,122561.93872410741,36.23339951978391,27.298423101099353,99.10894340134286,7.92727009247333,300.0589895489255,7.108456510145495,10.186391292664483
Manager,High School,Single,163157.3384657784,47.4882127068509,37.818227329374935,97.35266518246496,1.0056449343691267,254.23013743268325,8.06970426942928,11.805106187514681
Manager,PhD,Married,173023.66022060622,48.176374217972544,38.78830567082805,127.1907895032415,9.078548976571078,504.98013399152205,5.349343378663805,12.919760861511353
Analyst,Bachelor,Single,118518.60369991149,36.382631890553064,22.32501231622711,112.39680476714712,4.4346070297145985,304.9217494556653,7.673352436811388,11.87710813444119
Manager,Bachelor,Divorced,165124.05706600577,48.35519361522477,38.128271993478776,96.87591471812944,5.243134655138489,271.3434710575311,9.002427467644797,15.671979464852015
Manager,Bachelor,Divorced,181376.55619838848,52.50000173534092,42.237310562956765,122.74504854358861,4.5297966612146885,330.3927731557388,6.692428582884201,10.276616166853898
Manager,PhD,Divorced,160717.22746203004,46.68541162081244,40.93483193396901,132.65513047447104,10.612332214002512,465.9531238882333,7.360226037077429,10.167145948188871
Engineer,Bachelor,Divorced,135257.3951490916,40.661624281041604,23.1164985069159,110.74438401958845,4.021411610011346,286.9733455429255,7.541321294008278,10.047845385333671
Engineer,PhD,Married,138656.78904713158,43.653877456916675,26.095926854487807,135.90783858209574,8.61840828153642,472.26246195056365,4.999370627516759,12.848776611525128
Engineer,Bachelor,Married,125107.30986107659,38.46041090645981,23.927607012764863,121.71827026406312,3.2017852605908925,377.3074831963997,5.144904525590795,12.51072084058277
Analyst,Master,Married,122808.56982807885,35.84624332775719,22.131543259493625,124.35373322294201,4.776425832062803,401.73561425837954,4.793977628591881,12.960633655377336
Technician,High School,Divorced,103058.19355146449,34.308426124459245,26.336911545746425,104.7440654823581,1.4819309805249432,253.63442178521066,6.114029266102223,10.469432791348769
Manager,Master,Divorced,174982.6437714814,53.53917562508213,40.32160714905585,120.65345012232191,6.6990196876067785,378.94369127097127,4.149969890682818,6.3767470222052856
Manager,High School,Single,171883.93208671617,50.58232289286007,39.90038074407599,99.29237123316526,1.3685629725168167,266.5549765573618,8.544582400793628,10.438615051470947
Analyst,PhD,Single,115734.81340882447,36.406357116177205,24.299279814264846,127.62102277997549,11.243405797187162,438.72539009519005,10.054193841256069,14.360965849853377
Manager,Master,Divorced,175505.67131936303,51.45162995356412,39.147137965342715,115.86944004142728,8.228030209608136,418.66679849483955,7.147820739036527,11.712813721563789
Engineer,Bachelor,Divorced,130660.56715325179,36.69312355049073,23.332471804284257,106.56492950150252,4.665197012555498,351.7970539572922,5.583731140659393,9.27465937042472
Technician,High School,Divorced,98301.41866513793,37.04407853132884,26.090820108528376,93.24722017828509,0.206078886808037,241.62945632980592,6.357223617100052,8.971524755387758
Clerk,High School,Divorced,87747.52313749607,31.225821923105304,24.86919519699532,99.62064274657489,1.4332948919449473,249.01098373161688,6.541123154975003,11.320739048734994
Manager,Master,Single,160764.11464640498,49.07657458658335,38.08136404993099,111.57666211386807,6.400178606082939,393.7665203925673,6.982415222786624,11.650797812767893
Engineer,PhD,Divorced,132646.97362636658,37.484242604658306,24.381170643895064,130.95458262071855,9.342865037721943,483.8051352859836,7.860182638395156,12.71020160629311
Clerk,Master,Single,82973.48291728755,27.33995723314963,26.977213153559383,119.81834695978829,6.302281096101755,373.5168592983882,8.810260044375333,11.724838162685336
Technician,PhD,Divorced,101149.61985796173,36.60445200903773,26.58200047019712,130.73467649193344,9.346537104275193,450.93825032113284,5.84454820618234,10.058010012989959
Clerk,PhD,Divorced,81632.87006769425,33.68694150746718,28.835707183555847,127.38934214990003,9.61345838410224,428.33173560613415,7.725081044447508,10.903983172403326
Engineer,High School,Divorced,122559.55341648395,38.088076758913616,21.263594529149884,115.38430185090252,1.3644589011844435,288.9499024684862,8.526812663577266,14.29013591013151
Clerk,Master,Single,80300.55495921077,31.375160110654452,26.003102933914764,126.80057950090156,7.208322508625592,416.93371667094095,9.90255820522956,13.96491418080501
Analyst,Master,Single,110198.74752326509,31.73891894419379,20.674722834154764,113.77728749957639,7.360368715904861,350.5560622419273,10.865212023085963,13.270097515949923
Clerk,PhD,Married,82144.4494693751,28.246146808028403,21.1692235489504,131.16434043713448,9.08935491281751,453.2247027779458,5.098007350556802,12.81693446022448
Manager,Master,Divorced,176458.36693198534,49.9068232013873,38.47466878577558,116.95996928531338,8.271065326007033,356.97486021899977,9.824220426395204,15.252366021908475
Manager,Bachelor,Married,174249.36880300427,47.2709497490545,41.0192735433544,104.92760136646294,4.019937698159386,291.8792065280491,5.645793611491212,13.441904712813932
Analyst,Bachelor,Married,112379.6407427397,35.19048087563121,26.495272095154895,103.29963964438032,3.382199386184663,317.6196204932866,5.407534544619486,13.213145732103209
Engineer,Master,Single,126950.5519618707,37.99666133059334,24.48434010940547,122.16108345379627,7.380778071365052,379.652525574027,8.327072374877845,10.768084642806143
Manager,Master,Single,162459.38722387436,50.87657818497912,37.3728879727097,116.59309882465213,6.18259186558566,377.1696785286583,7.417938665906988,11.468067386170041
Technician,PhD,Married,100408.66261229993,34.43801294478087,24.826445169614562,134.83913012012601,10.321291470757387,437.1320256813057,6.399044140646526,14.030383768756693
Manager,Bachelor,Divorced,168109.56446551238,43.285306300025084,37.246053167816015,114.96891107265219,2.5963313988994696,333.67762633979765,5.679922812262698,7.6594619977102045
Manager,Bachelor,Single,171715.81365983596,43.6378995420948,37.170022230204594,116.86957192605725,6.3924559414830675,332.8536774552215,7.7612473979365655,10.942239506853484
Engineer,High School,Divorced,122007.66010702886,38.17940446642847,20.402115066252744,95.73806616962948,2.672293408040402,226.8969473385957,8.28558223436168,13.923848396804368
Clerk,PhD,Divorced,78410.73846239618,31.373059758160657,23.905894183040587,132.37682805346006,8.499523450836998,460.9733701532706,6.942938708568844,10.944597003682667
Manager,High School,Married,161625.45668702965,41.757485471824296,35.750587207614714,103.16227108321151,0.5212228761537143,259.9304397764919,6.141595786739883,16.107899929211378
Analyst,Bachelor,Married,117901.61526564314,36.50080947154511,26.322986554806935,107.62910912448018,6.672265904097528,298.9608552707735,6.475258604717311,15.199278274209291
Clerk,PhD,Married,74373.2388308395,28.421256430447738,19.818372573023975,126.14114021303563,9.262620096502042,422.7570295460357,7.17066162931766,15.943552117461557
Technician,Master,Married,111285.31855694579,39.16501333462534,27.258258716352955,128.04760332887986,6.165815151267376,442.206695311496,4.344775287810567,12.085332079455071
Engineer,PhD,Single,126475.73782950683,38.84493456486141,24.70856482218861,131.13747937866026,7.733947905850718,449.6095046631151,8.584524051837434,12.23314265444063
Technician,Master,Single,106076.70559983139,36.148966954222786,27.773707454143818,123.17983875355868,6.6492217943984455,394.4244754433796,7.731860860758236,11.01480939779038
Clerk,Master,Married,83155.19266028088,30.42377142026239,26.59760087860607,115.88961994086036,6.7722803851642475,401.996034582127,6.166637895311839,14.09769608229168
Clerk,PhD,Single,73640.41190963308,23.6083005605784,22.96929291790681,123.90357766738903,10.715493096769485,518.3882590861878,9.059950169762377,13.402807365782
